episode,episode_seed,taskset_seed,scenario_seed,network_seed,exploration_seed,replay_seed,total_util,num_tasks,taskset_fingerprint,steps,step_count,selected_action_count,total_reward,epsilon,loss_mean,loss_last,accepted_actions,rejected_actions,noop_actions,explicit_noop_actions,noop_action_rate,explicit_noop_action_rate,accepted_action_rate,rejected_action_rate,safety_checked_actions,selected_invalid_mask_actions,action_space_type,action_count,budget_increase_ratio,budget_decrease_ratio,budget_floor_ratio,valid_action_count_mean,masked_action_count_mean,masked_decrease_hi_forbidden_count,masked_decrease_hi_forbidden_rate,masked_budget_floor_violation_count,masked_budget_floor_violation_rate,no_safe_action_steps,selected_explicit_noop_actions,selected_explicit_noop_rate,mode_changes,lo_cancellations,deadline_misses,job_starts,lo_overruns,hi_overruns,reward_job_start_sum,reward_lo_overrun_sum,reward_hi_overrun_sum,reward_mode_change_sum,reward_lo_cancellation_sum,reward_deadline_miss_sum,reward_paper_sum,reward_noop_bonus_sum,reward_budget_change_penalty_sum,reward_budget_change_norm_sum,reward_budget_drift_penalty_sum,reward_budget_drift_mean_sum,noop_exploration_prob,exploration_action_count,exploration_noop_action_count,exploration_noop_action_rate,observation_mode,state_dim,feature_safety_margin_min_mean,feature_safety_margin_min_p05
10,10,825,100010,0,0,0,0.65,12,cd2bb6633393,20,20,20,-11.202851762042874,0.9582,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.615384615384617,3.3846153846153846,0,0.0,29,0.029743589743589743,0,0,0.0,677,119,0,14851,119,677,0.0,-0.3194291420201201,-3.2151284498268886,-7.3488650281757435,-0.3194291420201201,0.0,0.0,0.0,0.0,0.9254594737149842,0.0,0.18597157607326997,0.0,20,0,0.0,v11_no_priority_9d,116,0.009132756078141324,0.0
11,11,825,100011,0,0,0,0.65,12,cd2bb6633393,20,20,20,-7.750673154433164,0.9544,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.23076923076923,6.769230769230769,0,0.0,81,0.08307692307692308,0,0,0.0,412,265,0,15053,265,412,0.0,-0.7031631645566038,-1.9308881642278126,-4.413458661092144,-0.7031631645566038,0.0,0.0,0.0,0.0,0.695383209635435,0.0,0.21193419341934197,0.0,20,0,0.0,v11_no_priority_9d,116,0.002056555269922879,0.0
12,12,825,100012,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.03286867246799,0.9506,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.076923076923077,4.923076923076923,0,0.0,33,0.033846153846153845,0,0,0.0,277,153,0,15106,153,277,0.0,-0.40469953354349636,-1.2854037929420428,-2.9380658124389556,-0.40469953354349636,0.0,0.0,0.0,0.0,0.833931807402636,0.0,0.16384820926154578,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
13,13,825,100013,0,0,0,0.65,12,cd2bb6633393,20,20,20,-9.500622797953913,0.9468,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,23,0.02358974358974359,0,0,0.0,571,117,0,14939,117,571,0.0,-0.31147589105392903,-2.70189987438793,-6.1757711414581244,-0.31147589105392903,0.0,0.0,0.0,0.0,1.2678423034052642,0.0,0.11933832709113608,0.0,20,0,0.0,v11_no_priority_9d,116,0.002850474147179962,0.0
14,14,825,100014,0,0,0,0.65,12,cd2bb6633393,20,20,20,-14.76736639826847,0.9430000000000001,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.76923076923077,3.230769230769231,0,0.0,71,0.07282051282051281,0,0,0.0,916,84,0,14730,84,916,0.0,-0.2275198818348953,-4.355925497486555,-9.956401137112126,-0.2275198818348953,0.0,0.0,0.0,0.0,1.6050209305824519,0.0,0.2112337662337663,0.0,19,0,0.0,v11_no_priority_9d,116,0.009491310120170984,0.0057251908396946565
15,15,825,100015,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.787566864297934,0.9392,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.76923076923077,3.230769230769231,0,0.0,3,0.003076923076923077,0,0,0.0,322,162,0,15056,162,322,0.0,-0.4299345117772194,-1.4997341254436722,-3.4279637152998226,-0.4299345117772194,0.0,0.0,0.0,0.0,0.7991690905959886,0.0,0.22629591530581644,0.0,20,0,0.0,v11_no_priority_9d,116,0.0,0.0
16,16,825,100016,0,0,0,0.65,12,cd2bb6633393,20,20,20,-6.277711187268047,0.9354,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.333333333333332,4.666666666666667,0,0.0,41,0.04205128205128205,0,0,0.0,361,136,0,15038,136,361,0.0,-0.3598285041812396,-1.6915817066234333,-3.8664724722821338,-0.3598285041812396,0.0,0.0,0.0,0.0,0.5901742607914009,0.0,0.15814144873943198,0.0,20,0,0.0,v11_no_priority_9d,116,0.0019639934533551553,0.0
17,17,825,100017,0,0,0,0.65,12,cd2bb6633393,20,20,20,-14.601238440965538,0.9316,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.871794871794872,3.128205128205128,0,0.0,49,0.050256410256410255,0,0,0.0,899,103,0,14732,103,899,0.0,-0.2790550419192723,-4.2739955869516955,-9.769132770175302,-0.2790550419192723,0.0,0.0,0.0,0.0,1.2354481572332912,0.0,0.24822232223222315,0.0,19,0,0.0,v11_no_priority_9d,116,0.008140959670364531,0.0032733224222585926
18,18,825,100018,0,0,0,0.65,12,cd2bb6633393,20,20,20,-10.216057655622345,0.9278,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.82051282051282,5.17948717948718,0,0.0,67,0.06871794871794872,0,0,0.0,611,133,0,14910,133,611,0.0,-0.355770068530105,-2.8926792447797807,-6.611838273782356,-0.355770068530105,0.0,0.0,0.0,0.0,0.6276449590577186,0.0,0.22579299883516746,0.0,18,0,0.0,v11_no_priority_9d,116,0.00880664036199487,0.0
19,19,825,100019,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.004073592047203,0.924,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.153846153846153,5.846153846153846,0,0.0,23,0.02358974358974359,0,0,0.0,258,205,0,15148,205,258,0.0,-0.541374738673978,-1.1934464696910747,-2.727877645008171,-0.541374738673978,0.0,0.0,0.0,0.0,1.4796286411986457,0.0,0.2140193318631792,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
20,20,825,100020,0,0,0,0.65,12,cd2bb6633393,20,20,20,-12.536141858933679,0.9202,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.743589743589745,4.256410256410256,0,0.0,63,0.06461538461538462,0,0,0.0,750,149,0,14815,149,750,0.0,-0.40110540429538233,-3.571196406626104,-8.16273464371681,-0.40110540429538233,0.0,0.0,0.0,0.0,0.9052338511167914,0.0,0.2711990366541345,0.0,20,0,0.0,v11_no_priority_9d,116,0.0033551554828150573,0.0
21,21,825,100021,0,0,0,0.65,12,cd2bb6633393,20,20,20,-10.569750760301966,0.9164,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.307692307692307,3.6923076923076925,0,0.0,23,0.02358974358974359,0,0,0.0,635,119,0,14873,119,635,0.0,-0.31831088792354356,-3.0231262126601797,-6.910002771794698,-0.31831088792354356,0.0,0.0,0.0,0.0,0.9983379715603455,0.0,0.19181911409439506,0.0,18,0,0.0,v11_no_priority_9d,116,0.005376344086021507,0.0
22,22,825,100022,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.778439336819839,0.9126,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.53846153846154,4.461538461538462,0,0.0,17,0.017435897435897435,0,0,0.0,255,171,0,15153,171,255,0.0,-0.45122839393504927,-1.1796468627238343,-2.696335686225907,-0.45122839393504927,0.0,0.0,0.0,0.0,1.114896438914593,0.0,0.1509418709232504,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
23,23,825,100023,0,0,0,0.65,12,cd2bb6633393,20,20,20,-9.316174687873861,0.9088,,,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.46153846153846,3.5384615384615383,0,0.0,55,0.05641025641025641,0,0,0.0,556,131,0,14976,131,556,0.0,-0.3486403158692166,-2.6231416692586085,-5.995752386876819,-0.3486403158692166,0.0,0.0,0.0,0.0,0.8865332387314173,0.0,0.1483668005354752,0.0,20,0,0.0,v11_no_priority_9d,116,0.005400981996726678,0.0
24,24,825,100024,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.363145074656268,0.905,0.0941336452960968,0.0941336452960968,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.46153846153846,5.538461538461538,0,0.0,35,0.035897435897435895,0,0,0.0,300,147,0,15094,147,300,0.0,-0.3889077197690768,-1.3955351063402952,-3.1897945287778176,-0.3889077197690768,0.0,0.0,0.0,0.0,0.7992053162495351,0.0,0.1266934404283802,0.0,20,0,0.0,v11_no_priority_9d,116,0.0,0.0
25,25,825,100025,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.695758494496393,0.9012,0.089044950902462,0.10412681102752686,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.256410256410255,5.743589743589744,0,0.0,9,0.009230769230769232,0,0,0.0,264,128,0,15130,128,264,0.0,-0.338176053018373,-1.2232975964877189,-2.7961087919719283,-0.338176053018373,0.0,0.0,0.0,0.0,1.4166502834250903,0.0,0.08229500830267363,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
26,26,825,100026,0,0,0,0.65,12,cd2bb6633393,20,20,20,-6.046477522599094,0.8974,0.0835556011646986,0.07836499810218811,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.743589743589745,6.256410256410256,0,0.0,75,0.07692307692307693,0,0,0.0,319,220,0,15072,220,319,0.0,-0.5838694598904312,-1.4848334878142442,-3.3939051150039874,-0.5838694598904312,0.0,0.0,0.0,0.0,1.1350798886625995,0.0,0.31185768226318983,0.0,13,0,0.0,v11_no_priority_9d,116,0.0,0.0
27,27,825,100027,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.203189912449985,0.8936,0.08249445408582687,0.07313653081655502,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.897435897435898,4.102564102564102,0,0.0,39,0.04,0,0,0.0,284,163,0,15084,163,284,0.0,-0.43202703288287114,-1.3206065620343341,-3.0185292846499068,-0.43202703288287114,0.0,0.0,0.0,0.0,0.5370408140850329,0.0,0.10413545861055003,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
28,28,825,100028,0,0,0,0.65,12,cd2bb6633393,20,20,20,-8.10979981583935,0.8898,0.07597203738987446,0.06559711694717407,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.435897435897434,4.564102564102564,0,0.0,59,0.06051282051282051,0,0,0.0,477,138,0,14984,138,477,0.0,-0.36731776320039705,-2.2446152185247774,-5.130549070913779,-0.36731776320039705,0.0,0.0,0.0,0.0,0.988638705830771,0.0,0.25720785670261004,0.0,17,0,0.0,v11_no_priority_9d,116,0.0030848329048843185,0.0
29,29,825,100029,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.580178921021987,0.886,0.06390444580465555,0.07559971511363983,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.564102564102566,3.4358974358974357,0,0.0,21,0.021538461538461538,0,0,0.0,311,153,0,15044,153,311,0.0,-0.40632234386347016,-1.4509886796984923,-3.3165455535965536,-0.40632234386347016,0.0,0.0,0.0,0.0,0.8059518593855943,0.0,0.1280370399346303,0.0,18,0,0.0,v11_no_priority_9d,116,0.0,0.0
30,30,825,100030,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.755469223187501,0.8822,0.0559394221752882,0.05632784590125084,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.307692307692307,5.6923076923076925,0,0.0,17,0.017435897435897435,0,0,0.0,255,166,0,15160,166,255,0.0,-0.4382385600765531,-1.1805628139669901,-2.6984292890674055,-0.4382385600765531,0.0,0.0,0.0,0.0,1.516826386154382,0.0,0.08007215007215014,0.0,17,0,0.0,v11_no_priority_9d,116,0.0,0.0
31,31,825,100031,0,0,0,0.65,12,cd2bb6633393,20,20,20,-7.1101036368878106,0.8784,0.050551174022257325,0.04817940294742584,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.0,6.0,0,0.0,35,0.035897435897435895,0,0,0.0,412,143,0,15035,143,412,0.0,-0.3796117710505674,-1.9328765505872494,-4.418003544199426,-0.3796117710505674,0.0,0.0,0.0,0.0,1.5578807098853107,0.0,0.14133652996636073,0.0,16,0,0.0,v11_no_priority_9d,116,0.002056555269922879,0.0
32,32,825,100032,0,0,0,0.65,12,cd2bb6633393,20,20,20,-9.955096165806411,0.8746,0.044980717543512586,0.03558937832713127,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,19.615384615384617,5.384615384615385,0,0.0,53,0.05435897435897436,0,0,0.0,594,134,0,14926,134,594,0.0,-0.35774645301905794,-2.812053166016437,-6.427550093751857,-0.35774645301905794,0.0,0.0,0.0,0.0,0.906676499684574,0.0,0.19347546028268917,0.0,19,0,0.0,v11_no_priority_9d,116,0.002442159383033418,0.0
33,33,825,100033,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.33537746154401,0.8708,0.04197588004171848,0.035887133330106735,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.692307692307693,6.3076923076923075,0,0.0,65,0.06666666666666667,0,0,0.0,289,175,0,15099,175,289,0.0,-0.46324393049155216,-1.3418359653881018,-3.0670536351728037,-0.46324393049155216,0.0,0.0,0.0,0.0,0.6047631374690086,0.0,0.21877885392437993,0.0,19,0,0.0,v11_no_priority_9d,116,0.0,0.0
34,34,825,100034,0,0,0,0.65,12,cd2bb6633393,20,20,20,-15.087680561428519,0.867,0.041868191584944724,0.05048565939068794,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.794871794871796,4.205128205128205,0,0.0,77,0.07897435897435898,0,0,0.0,929,100,0,14698,100,929,0.0,-0.27203490916565476,-4.426316313116541,-10.117294429980666,-0.27203490916565476,0.0,0.0,0.0,0.0,0.563514555385534,0.0,0.2656369678333939,0.0,15,0,0.0,v11_no_priority_9d,116,0.007677792316527751,0.002570694087403599
35,35,825,100035,0,0,0,0.65,12,cd2bb6633393,20,20,20,-4.578029692233716,0.8632,0.03731888653710484,0.04420614242553711,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.384615384615383,4.615384615384615,0,0.0,5,0.005128205128205128,0,0,0.0,241,175,0,15190,175,241,0.0,-0.4610614794278258,-1.1126672666802804,-2.5432394666977833,-0.4610614794278258,0.0,0.0,0.0,0.0,1.1046739206465988,0.0,0.1437657683556736,0.0,18,0,0.0,v11_no_priority_9d,116,0.0,0.0
36,36,825,100036,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.010878883268772,0.8594,0.03768407953903079,0.03259718418121338,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,18.58974358974359,6.410256410256411,0,0.0,39,0.04,0,0,0.0,262,193,0,15148,193,262,0.0,-0.5086510934019832,-1.2154363858805928,-2.7781403105842113,-0.5086510934019832,0.0,0.0,0.0,0.0,0.45697893524753874,0.0,0.13489805592545445,0.0,17,0,0.0,v11_no_priority_9d,116,0.0,0.0
37,37,825,100037,0,0,0,0.65,12,cd2bb6633393,20,20,20,-6.343213841345092,0.8556,0.02929588668048382,0.026920508593320847,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.564102564102566,3.4358974358974357,0,0.0,39,0.04,0,0,0.0,361,144,0,14987,144,361,0.0,-0.3825697210363424,-1.697674817169863,-3.8803995821025437,-0.3825697210363424,0.0,0.0,0.0,0.0,0.9555792380085055,0.0,0.17551648004538223,0.0,19,0,0.0,v11_no_priority_9d,116,0.0013911620294599018,0.0
38,38,825,100038,0,0,0,0.65,12,cd2bb6633393,25,20,20,-4.983088218055448,0.8518,0.027714504953473808,0.025265295058488846,20,0,5,5,0.25,0.25,1.0,0.0,15,0,single,25,0.025,0.015,0.9,19.153846153846153,5.846153846153846,0,0.0,63,0.06461538461538462,0,5,0.1282051282051282,247,233,0,15158,233,247,0.0,-0.6144574321777134,-1.1425744989521807,-2.611598854747841,-0.6144574321777134,0.0,0.0,0.0,0.0,0.3989160149892664,0.0,0.18441754257529133,0.0,15,0,0.0,v11_no_priority_9d,116,0.0,0.0
39,39,825,100039,0,0,0,0.65,12,cd2bb6633393,23,20,20,-5.497705748440739,0.848,0.034878153167665,0.03802073746919632,20,0,3,3,0.15,0.15,1.0,0.0,17,0,single,25,0.025,0.015,0.9,21.153846153846153,3.8461538461538463,0,0.0,39,0.04,0,3,0.07692307692307693,302,165,0,15066,165,302,0.0,-0.4373669330024828,-1.4069914424804524,-3.2159804399553202,-0.4373669330024828,0.0,0.0,0.0,0.0,0.4024105493378246,0.0,0.2508146589524064,0.0,17,0,0.0,v11_no_priority_9d,116,0.0,0.0
40,40,825,100040,0,0,0,0.65,12,cd2bb6633393,21,20,20,-13.955376775157193,0.8442000000000001,0.041021371725946665,0.06549500674009323,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,20.435897435897434,4.564102564102564,0,0.0,71,0.07282051282051281,0,1,0.02564102564102564,858,98,0,14772,98,858,0.0,-0.2637431688433062,-4.086749263578001,-9.341141173892575,-0.2637431688433062,0.0,0.0,0.0,0.0,0.5912889127861394,0.0,0.23336894914092599,0.0,19,0,0.0,v11_no_priority_9d,116,0.007911619160529047,0.0
41,41,825,100041,0,0,0,0.65,12,cd2bb6633393,21,20,20,-7.0682243716511,0.8404,0.04882898954674601,0.06547024846076965,20,0,1,1,0.05,0.05,1.0,0.0,19,0,single,25,0.025,0.015,0.9,20.53846153846154,4.461538461538462,0,0.0,33,0.033846153846153845,0,1,0.02564102564102564,392,191,0,15046,191,392,0.0,-0.5056163779328989,-1.8434322308911788,-4.213559384894123,-0.5056163779328989,0.0,0.0,0.0,0.0,1.0339092786088597,0.0,0.19245203548448792,0.0,14,0,0.0,v11_no_priority_9d,116,0.002150537634408602,0.0
42,42,825,100042,0,0,0,0.65,12,cd2bb6633393,20,20,20,-8.927324369614587,0.8366,0.05519172996282577,0.040166690945625305,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.307692307692307,3.6923076923076925,0,0.0,35,0.035897435897435895,0,0,0.0,520,157,0,14952,157,520,0.0,-0.41800907572402973,-2.4625714577028566,-5.628734760463672,-0.41800907572402973,0.0,0.0,0.0,0.0,1.258563809577475,0.0,0.2066522450646042,0.0,16,0,0.0,v11_no_priority_9d,116,0.0037634408602150544,0.0
43,43,825,100043,0,0,0,0.65,12,cd2bb6633393,20,20,20,-11.876265704680073,0.8328,0.06187738860026002,0.08939249813556671,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,20.435897435897434,4.564102564102564,0,0.0,43,0.0441025641025641,0,0,0.0,724,106,0,14807,106,724,0.0,-0.28505754816261974,-3.441002359064515,-7.865148249290318,-0.28505754816261974,0.0,0.0,0.0,0.0,1.2302393592531693,0.0,0.23845462567693723,0.0,18,0,0.0,v11_no_priority_9d,116,0.0034366762034457343,0.0
44,44,825,100044,0,0,0,0.65,12,cd2bb6633393,20,20,20,-9.537931867769867,0.829,0.07201743163168431,0.09911483526229858,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,22.641025641025642,2.358974358974359,0,0.0,49,0.050256410256410255,0,0,0.0,564,143,0,14930,143,564,0.0,-0.38207145280476473,-2.670283597179233,-6.103505364981105,-0.38207145280476473,0.0,0.0,0.0,0.0,1.2379107790587216,0.0,0.2278619548701858,0.0,19,0,0.0,v11_no_priority_9d,116,0.012042334499689597,0.0
45,45,825,100045,0,0,0,0.65,12,cd2bb6633393,20,20,20,-5.146839768580395,0.8252,0.10163083337247372,0.03814850375056267,20,0,0,0,0.0,0.0,1.0,0.0,20,0,single,25,0.025,0.015,0.9,21.153846153846153,3.8461538461538463,0,0.0,53,0.05435897435897436,0,0,0.0,289,140,0,15099,140,289,0.0,-0.3702538848348384,-1.341057564885871,-3.0652744340248477,-0.3702538848348384,0.0,0.0,0.0,0.0,0.5327126539229317,0.0,0.20977398772579503,0.0,18,0,0.0,v11_no_priority_9d,116,0.0,0.0
